query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_006364295.1	GCF_900451755.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_UGLK01000006.1_rrna_4	100.0	99.9969	1850	1856
GCF_006364295.1	GCF_900452045.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_UAWR01000005.1_rrna_49	100.0	99.9875	1842	1856
GCF_006364295.1	GCF_005853785.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP040533.1_rrna_20	99.94	98.8268	1660	1856
GCF_006364295.1	GCF_001887985.4	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP026585.3_rrna_116	99.94	98.8973	1675	1856
GCF_006364295.1	GCF_018682545.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_JAFISA010000001.1_rrna_106	99.94	98.9193	1659	1856
GCF_006364295.1	GCF_016722865.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_JAERIE010000108.1_rrna_93	99.94	98.9255	1593	1856
GCF_006364295.1	GCF_015277995.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP063865.1_rrna_32	99.94	99.0333	1608	1856
GCF_006364295.1	GCF_009208665.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_WFJY01000067.1_rrna_74	99.94	99.0098	1566	1856
GCF_006364295.1	GCF_004006035.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP034760.1_rrna_108	99.94	99.0014	1607	1856
GCF_006364295.1	GCF_003261955.3	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP033396.2_rrna_85	99.94	98.909	1651	1856
GCF_006364295.1	GCF_902156005.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CABFXF010000001.1_rrna_105	99.94	98.9565	1628	1856
GCF_006364295.1	GCF_002105205.2	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_MAOP01000005.1_rrna_47	99.94	98.6886	1382	1856
GCF_006364295.1	GCF_001908895.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP018692.1_rrna_25	99.94	98.9761	1622	1856
GCF_006364295.1	GCF_003402995.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_QURI01000001.1_rrna_68	99.94	98.8362	1666	1856
GCF_006364295.1	GCF_015239295.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP050354.1_rrna_107	99.94	98.9274	1648	1856
GCF_006364295.1	GCF_015992265.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP065444.1_rrna_76	99.94	98.9375	1646	1856
GCF_006364295.1	GCF_021442005.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP090432.1_rrna_118	99.94	98.8199	1671	1856
GCF_006364295.1	GCF_001902255.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP018356.1_rrna_84	99.94	98.9213	1628	1856
GCF_006364295.1	GCF_013409055.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP042320.1_rrna_117	99.94	99.0605	1586	1856
GCF_006364295.1	GCF_901420825.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CABDWH010000003.1_rrna_116	99.94	98.9361	1614	1856
GCF_006364295.1	GCF_015243235.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP063759.1_rrna_99	99.94	98.868	1676	1856
GCF_006364295.1	GCF_902507175.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CABWPT010000061.1_rrna_76	99.94	98.8968	1646	1856
GCF_006364295.1	GCF_019093605.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_JAGTAB010000077.1_rrna_71	99.94	98.9096	1589	1856
GCF_006364295.1	GCF_001033015.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_KQ089051.1_rrna_99	99.94	98.9263	1657	1856
GCF_006364295.1	GCF_010183645.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP039808.1_rrna_4	99.94	98.9006	1670	1856
GCF_006364295.1	GCF_902156065.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CABFXS010000001.1_rrna_107	99.94	98.92	1629	1856
GCF_006364295.1	GCF_021166115.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP088991.1_rrna_86	99.94	98.8282	1684	1856
GCF_006364295.1	GCF_019093235.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_JAGSXY010000064.1_rrna_70	99.94	98.9912	1577	1856
GCF_006364295.1	GCF_009826755.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_WUMC01000061.1_rrna_79	99.94	98.9964	1581	1856
GCF_006364295.1	GCF_015238655.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP050336.1_rrna_117	99.94	98.9318	1656	1856
GCF_006364295.1	GCF_021137695.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP082995.1_rrna_115	99.94	98.9953	1599	1856
GCF_006364295.1	GCF_004006035.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP034760.1_rrna_25	99.94	99.0014	1607	1856
GCF_006364295.1	GCF_003402995.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_QURI01000001.1_rrna_35	99.94	98.8362	1666	1856
GCF_006364295.1	GCF_022453645.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP092656.1_rrna_54	99.94	98.9462	1626	1856
GCF_006364295.1	GCF_003584585.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_AP018671.1_rrna_23	99.94	98.9362	1652	1856
GCF_006364295.1	GCF_021503035.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_JAJAAT010000001.1_rrna_120	99.94	98.971	1643	1856
GCF_006364295.1	GCF_021166215.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP089021.1_rrna_108	99.94	98.899	1682	1856
GCF_006364295.1	GCF_018314115.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP073906.1_rrna_90	99.94	98.9571	1628	1856
GCF_006364295.1	GCF_002251715.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_NHOE01000018.1_rrna_40	99.94	98.9347	1593	1856
GCF_006364295.1	GCF_902508155.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CABWSB010000055.1_rrna_64	99.94	98.9412	1629	1856
GCF_006364295.1	GCF_007955015.2	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP082759.1_rrna_25	99.94	98.8129	1678	1856
GCF_006364295.1	GCF_022354545.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP055087.1_rrna_25	99.94	99.0695	1622	1856
GCF_006364295.1	GCF_003112125.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_CP029220.1_rrna_58	99.94	98.8387	1678	1856
GCF_006364295.1	GCF_019445455.1	lcl|NZ_CP040993.1_rrna_19	lcl|NZ_JAHXAU010000094.1_rrna_90	99.94	98.9307	1630	1856
