query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_006364675.1	GCF_000593225.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JEFY01000010.1_rrna_45	100.0	98.9923	868	928
GCF_006364675.1	GCF_002224915.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NMVT01000039.1_rrna_61	100.0	99.715	886	928
GCF_006364675.1	GCF_001150365.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CPJP01000005.1_rrna_15	100.0	99.7697	894	928
GCF_006364675.1	GCF_000570235.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK039541.1_rrna_9	100.0	98.9553	873	928
GCF_006364675.1	GCF_014694595.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JACOBQ010000002.1_rrna_47	100.0	98.9868	872	928
GCF_006364675.1	GCF_013182295.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_JABFKP010000012.1_rrna_1	100.0	99.7319	895	928
GCF_006364675.1	GCF_009912475.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CP047782.1_rrna_79	100.0	97.6053	873	928
GCF_006364675.1	GCF_003076035.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_QDHU01000089.1_rrna_31	100.0	98.8837	842	928
GCF_006364675.1	GCF_000570935.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK040771.1_rrna_60	100.0	99.7831	901	928
GCF_006364675.1	GCF_002123635.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_NDRA01000011.1_rrna_3	100.0	98.8676	870	928
GCF_006364675.1	GCF_000540055.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KI975755.1_rrna_75	100.0	99.7201	909	928
GCF_006364675.1	GCF_000570295.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KK039690.1_rrna_27	100.0	98.8776	861	928
GCF_006364675.1	GCF_000362645.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_KB821939.1_rrna_15	100.0	99.7497	901	928
GCF_006364675.1	GCF_001975005.1	lcl|NZ_CP040998.1_rrna_9	lcl|NZ_CP018766.1_rrna_5	100.0	98.934	891	928
