query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_000154465.1	GCF_015549455.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMYY010000030.1_rrna_40	100.0	99.0086	735	843
GCF_000154465.1	GCF_015554085.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNHV010000024.1_rrna_23	100.0	99.4234	706	843
GCF_000154465.1	GCF_018786185.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_WQRD01000031.1_rrna_31	100.0	99.0556	739	843
GCF_000154465.1	GCF_019132025.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAHONC010000022.1_rrna_16	100.0	99.1248	685	843
GCF_000154465.1	GCF_020555445.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAJCIW010000029.1_rrna_28	100.0	98.776	716	843
GCF_000154465.1	GCF_022136045.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAKNGF010000038.1_rrna_45	100.0	98.7202	712	843
GCF_000154465.1	GCF_902373695.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CABKND010000002.1_rrna_16	100.0	100.0	843	843
GCF_000154465.1	GCF_902373695.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CABKND010000003.1_rrna_28	100.0	100.0	843	843
GCF_000154465.1	GCF_900021155.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_FCNT01000097.1_rrna_5	96.59	78.8061	310	843
GCF_000154465.1	GCF_006542685.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019736.1_rrna_7	96.59	80.0973	288	843
GCF_000154465.1	GCF_006542685.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019736.1_rrna_32	96.59	80.0973	288	843
GCF_000154465.1	GCF_018101075.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAGQEJ010000017.1_rrna_9	96.59	79.389	289	843
GCF_000154465.1	GCF_000265365.1	lcl|NZ_DS499580.1_rrna_16	lcl|NC_018011.1_rrna_4	96.27	80.6546	328	843
GCF_000154465.1	GCF_015548275.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMWR010000011.1_rrna_1	96.2	79.2269	310	843
GCF_000154465.1	GCF_019132335.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAHOOM010000078.1_rrna_50	96.2	79.517	313	843
GCF_000154465.1	GCF_019132745.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAHOOP010000076.1_rrna_50	96.2	79.477	315	843
GCF_000154465.1	GCF_020558485.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAJCKI010000061.1_rrna_47	96.2	80.0198	325	843
GCF_000154465.1	GCF_015553985.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNHQ010000019.1_rrna_8	96.07	78.8064	276	843
GCF_000154465.1	GCF_018362775.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAGYXY010000003.1_rrna_31	96.07	78.8989	274	843
GCF_000154465.1	GCF_004167925.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_RCXA01000062.1_rrna_53	96.01	79.6353	321	843
GCF_000154465.1	GCF_008421235.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_VVND01000016.1_rrna_10	96.01	79.8337	316	843
GCF_000154465.1	GCF_000312145.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CAHI01000040.1_rrna_54	95.94	79.4481	307	843
GCF_000154465.1	GCF_020735725.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CP085931.1_rrna_15	95.94	79.5608	301	843
GCF_000154465.1	GCF_020735725.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CP085931.1_rrna_39	95.94	79.5608	301	843
GCF_000154465.1	GCF_902374845.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CABKRO010000005.1_rrna_54	95.94	79.4327	308	843
GCF_000154465.1	GCF_000265365.1	lcl|NZ_DS499580.1_rrna_16	lcl|NC_018011.1_rrna_31	95.94	80.6546	328	843
GCF_000154465.1	GCF_022137805.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAKNDZ010000042.1_rrna_29	95.87	79.7273	314	843
GCF_000154465.1	GCF_019131895.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAHOND010000047.1_rrna_45	95.87	79.7598	321	843
GCF_000154465.1	GCF_015554845.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNJG010000064.1_rrna_45	95.81	80.6595	338	843
GCF_000154465.1	GCF_015666955.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADPDE010000097.1_rrna_44	95.81	80.2162	296	843
GCF_000154465.1	GCF_900624755.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_UYXI01000001.1_rrna_25	95.81	79.526	304	843
GCF_000154465.1	GCF_900624755.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_UYXI01000001.1_rrna_48	95.81	79.526	304	843
GCF_000154465.1	GCF_015557985.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNPH010000033.1_rrna_27	95.81	80.2646	320	843
GCF_000154465.1	GCF_015560085.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMRE010000025.1_rrna_23	95.81	80.0631	321	843
GCF_000154465.1	GCF_015669895.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADPHB010000034.1_rrna_26	95.81	79.6881	321	843
GCF_000154465.1	GCF_005844225.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_SPHG01000016.1_rrna_5	95.81	80.1078	318	843
GCF_000154465.1	GCF_012844205.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JABAGP010000046.1_rrna_44	95.81	79.201	292	843
GCF_000154465.1	GCF_015556735.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNNA010000016.1_rrna_5	95.81	80.1255	317	843
GCF_000154465.1	GCF_006542705.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019737.1_rrna_43	95.81	79.9513	324	843
GCF_000154465.1	GCF_006542725.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019738.1_rrna_43	95.81	79.9511	324	843
GCF_000154465.1	GCF_008416365.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_VVXK01000088.1_rrna_36	95.74	80.5684	320	843
GCF_000154465.1	GCF_008416385.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_VVXJ01000079.1_rrna_37	95.74	79.4536	312	843
GCF_000154465.1	GCF_015547645.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMVN010000036.1_rrna_36	95.74	80.4838	336	843
GCF_000154465.1	GCF_015556995.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNNJ010000061.1_rrna_42	95.74	79.4376	324	843
GCF_000154465.1	GCF_015558405.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMNV010000036.1_rrna_32	95.74	80.0441	322	843
GCF_000154465.1	GCF_015559775.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMQM010000060.1_rrna_43	95.74	79.8482	318	843
GCF_000154465.1	GCF_019132105.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAHONZ010000062.1_rrna_52	95.74	80.3089	320	843
GCF_000154465.1	GCF_003461645.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_QTXM01000048.1_rrna_49	95.74	82.0682	354	843
GCF_000154465.1	GCF_015669575.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADPAL010000049.1_rrna_33	95.68	79.7885	316	843
GCF_000154465.1	GCF_022137085.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JAKNES010000032.1_rrna_53	95.68	79.6601	316	843
GCF_000154465.1	GCF_000210575.1	lcl|NZ_DS499580.1_rrna_16	lcl|NC_021030.1_rrna_14	95.68	80.2038	323	843
GCF_000154465.1	GCF_003435745.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_QTUQ01000016.1_rrna_21	95.68	79.2988	304	843
GCF_000154465.1	GCF_006542645.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019734.1_rrna_20	95.68	80.1623	328	843
GCF_000154465.1	GCF_006542645.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019734.1_rrna_44	95.68	80.1623	328	843
GCF_000154465.1	GCF_001405855.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CZBZ01000002.1_rrna_24	95.61	79.056	308	843
GCF_000154465.1	GCF_015559605.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADMQE010000028.1_rrna_11	95.61	80.313	338	843
GCF_000154465.1	GCF_006542705.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019737.1_rrna_20	95.61	79.9513	324	843
GCF_000154465.1	GCF_006542725.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_AP019738.1_rrna_20	95.61	79.9511	324	843
GCF_000154465.1	GCF_910573725.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CAJSYV010000013.1_rrna_55	95.55	80.2951	308	843
GCF_000154465.1	GCF_910574265.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CAJTAZ010000015.1_rrna_59	95.55	80.2106	314	843
GCF_000154465.1	GCF_000285455.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CAEG01000022.1_rrna_5	95.48	79.0431	291	843
GCF_000154465.1	GCF_900107675.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_FNRI01000015.1_rrna_1	95.48	79.0194	292	843
GCF_000154465.1	GCF_902376165.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_CABKWN010000004.1_rrna_1	95.48	79.0349	291	843
GCF_000154465.1	GCF_015555395.1	lcl|NZ_DS499580.1_rrna_16	lcl|NZ_JADNKK010000023.1_rrna_22	95.42	79.0325	293	843
