query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_009831375.1	GCF_003457855.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRTJ01000004.1_rrna_49	100.0	98.6636	907	1183
GCF_009831375.1	GCF_003459125.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRUR01000002.1_rrna_35	100.0	99.1543	925	1183
GCF_009831375.1	GCF_003459705.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRWQ01000001.1_rrna_10	100.0	98.8671	894	1183
GCF_009831375.1	GCF_003464875.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QSAA01000013.1_rrna_4	100.0	99.01	863	1183
GCF_009831375.1	GCF_003468635.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QSIR01000017.1_rrna_8	100.0	98.6567	901	1183
GCF_009831375.1	GCF_003470485.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRIP01000074.1_rrna_52	100.0	98.7362	909	1183
GCF_009831375.1	GCF_003471005.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRIA01000003.1_rrna_25	100.0	99.1842	891	1183
GCF_009831375.1	GCF_003471265.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRIS01000023.1_rrna_21	100.0	98.7737	910	1183
GCF_009831375.1	GCF_003473185.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_QRLN01000011.1_rrna_4	100.0	99.04	907	1183
GCF_009831375.1	GCF_013299785.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIMR010000083.1_rrna_62	100.0	98.5764	926	1183
GCF_009831375.1	GCF_013299885.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIMT010000104.1_rrna_1	100.0	98.7623	863	1183
GCF_009831375.1	GCF_013300015.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAING010000080.1_rrna_58	100.0	98.7589	864	1183
GCF_009831375.1	GCF_013300525.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAILZ010000091.1_rrna_57	100.0	98.7898	858	1183
GCF_009831375.1	GCF_013303255.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIQY010000106.1_rrna_1	100.0	98.6144	895	1183
GCF_009831375.1	GCF_013303295.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRB010000093.1_rrna_60	100.0	98.7314	862	1183
GCF_009831375.1	GCF_013303345.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRD010000104.1_rrna_1	100.0	98.6289	901	1183
GCF_009831375.1	GCF_013303355.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRC010000104.1_rrna_1	100.0	98.6335	898	1183
GCF_009831375.1	GCF_013303395.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRF010000105.1_rrna_1	100.0	98.6598	897	1183
GCF_009831375.1	GCF_013303435.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRH010000160.1_rrna_4	100.0	98.647	881	1183
GCF_009831375.1	GCF_013303465.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRI010000104.1_rrna_2	100.0	98.6464	897	1183
GCF_009831375.1	GCF_013303475.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRK010000104.1_rrna_1	100.0	98.7482	861	1183
GCF_009831375.1	GCF_013303495.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRJ010000111.1_rrna_3	100.0	98.6377	897	1183
GCF_009831375.1	GCF_013303535.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRL010000092.1_rrna_55	100.0	98.7675	865	1183
GCF_009831375.1	GCF_013303565.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRP010000090.1_rrna_57	100.0	98.7878	855	1183
GCF_009831375.1	GCF_013303595.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRO010000081.1_rrna_57	100.0	98.6703	870	1183
GCF_009831375.1	GCF_013303665.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRU010000079.1_rrna_61	100.0	98.5756	927	1183
GCF_009831375.1	GCF_013303685.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRS010000088.1_rrna_62	100.0	98.5456	928	1183
GCF_009831375.1	GCF_013303695.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRV010000101.1_rrna_64	100.0	98.5113	925	1183
GCF_009831375.1	GCF_013303705.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRW010000081.1_rrna_64	100.0	98.5624	926	1183
GCF_009831375.1	GCF_013303765.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRX010000082.1_rrna_62	100.0	98.5561	925	1183
GCF_009831375.1	GCF_015554725.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JADNIZ010000047.1_rrna_46	100.0	98.9151	910	1183
GCF_009831375.1	GCF_015559285.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JADMPO010000052.1_rrna_47	100.0	98.6155	907	1183
GCF_009831375.1	GCF_015561245.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JADMTD010000073.1_rrna_51	100.0	98.6298	933	1183
GCF_009831375.1	GCF_020181455.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP084014.1_rrna_37	100.0	98.3872	905	1183
GCF_009831375.1	GCF_020181455.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP084014.1_rrna_49	100.0	98.3872	905	1183
GCF_009831375.1	GCF_020538515.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAJBOM010000080.1_rrna_49	100.0	98.6688	897	1183
GCF_009831375.1	GCF_020538885.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAJBPJ010000121.1_rrna_11	100.0	98.698	901	1183
GCF_009831375.1	GCF_020538895.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAJBPH010000084.1_rrna_58	100.0	98.677	897	1183
GCF_009831375.1	GCF_020539005.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAJBPM010000086.1_rrna_55	100.0	98.6596	899	1183
GCF_009831375.1	GCF_021532045.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JADYUQ010000058.1_rrna_43	100.0	98.8211	871	1183
GCF_009831375.1	GCF_000169475.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_AAYG02000024.1_rrna_33	100.0	99.9775	1138	1183
GCF_009831375.1	GCF_002959615.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_PUEL01000004.1_rrna_26	100.0	99.9981	1177	1183
GCF_009831375.1	GCF_002959615.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_PUEL01000004.1_rrna_41	100.0	99.9981	1177	1183
GCF_009831375.1	GCF_008121495.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP043051.1_rrna_13	100.0	99.9946	1179	1183
GCF_009831375.1	GCF_008121495.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP043051.1_rrna_28	100.0	99.9946	1179	1183
GCF_009831375.1	GCF_008121495.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP043051.1_rrna_58	100.0	99.9946	1179	1183
GCF_009831375.1	GCF_020181455.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP084014.1_rrna_17	99.93	98.3872	905	1183
GCF_009831375.1	GCF_902374425.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CABKQB010000013.1_rrna_51	99.93	98.9787	935	1183
GCF_009831375.1	GCF_013303515.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRM010000078.1_rrna_50	99.93	99.0543	900	1183
GCF_009831375.1	GCF_013303805.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JAAIRY010000072.1_rrna_54	99.93	98.8669	913	1183
GCF_009831375.1	GCF_015666995.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_JADPDH010000057.1_rrna_41	99.93	98.7517	911	1183
GCF_009831375.1	GCF_016904015.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP070036.1_rrna_2	99.93	99.0269	927	1183
GCF_009831375.1	GCF_016904015.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP070036.1_rrna_14	99.93	99.0269	927	1183
GCF_009831375.1	GCF_016904015.1	lcl|NZ_CP027002.1_rrna_26	lcl|NZ_CP070036.1_rrna_44	99.93	99.0269	927	1183
