query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_22	100.0	99.9571	701	705
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_68	100.0	99.9571	701	705
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_15	100.0	99.9512	701	705
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_60	100.0	99.9512	701	705
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_51	99.94	99.9512	701	705
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_31	99.87	99.9571	701	705
GCF_000191405.1	GCF_003252885.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_QEPP01000016.1_rrna_62	99.81	96.0408	622	705
GCF_000191405.1	GCF_003252915.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_QEPR01000013.1_rrna_65	99.81	95.9127	623	705
GCF_000191405.1	GCF_014982375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JADCLV010000036.1_rrna_40	99.81	95.7851	582	705
GCF_000191405.1	GCF_001680775.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_MAQD01000007.1_rrna_31	99.74	96.1463	617	705
GCF_000191405.1	GCF_003458095.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_QSWP01000020.1_rrna_51	99.74	99.9789	693	705
GCF_000191405.1	GCF_000746485.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_AFQS01000002.1_rrna_65	99.74	99.9603	694	705
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_78	99.74	99.9512	701	705
GCF_000191405.1	GCF_001679405.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_LZMW01000006.1_rrna_11	99.68	96.4834	644	705
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_3	99.68	99.9571	701	705
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_60	99.68	99.9571	701	705
GCF_000191405.1	GCF_016127215.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP065991.1_rrna_77	99.68	99.9571	701	705
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_23	99.68	99.9512	701	705
GCF_000191405.1	GCF_900450845.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_UGHU01000001.1_rrna_6	99.61	99.9512	701	705
GCF_000191405.1	GCF_001055095.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVHG01000009.1_rrna_5	99.61	94.0468	584	705
GCF_000191405.1	GCF_001055095.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVHG01000013.1_rrna_22	99.61	94.0468	584	705
GCF_000191405.1	GCF_001057005.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVFE01000065.1_rrna_24	99.61	97.0138	630	705
GCF_000191405.1	GCF_001057005.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVFE01000068.1_rrna_26	99.61	97.0138	630	705
GCF_000191405.1	GCF_001057005.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVFE01000069.1_rrna_29	99.61	97.0138	630	705
GCF_000191405.1	GCF_004104465.2	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP035368.2_rrna_31	99.61	92.2656	565	705
GCF_000191405.1	GCF_014931375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063117.1_rrna_15	99.61	94.0405	579	705
GCF_000191405.1	GCF_014931375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063117.1_rrna_23	99.61	94.0405	579	705
GCF_000191405.1	GCF_014931375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063117.1_rrna_60	99.61	94.0405	579	705
GCF_000191405.1	GCF_014931375.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063117.1_rrna_79	99.61	94.0405	579	705
GCF_000191405.1	GCF_001055885.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVPX01000004.1_rrna_11	99.55	94.2905	604	705
GCF_000191405.1	GCF_001055885.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_JVPX01000005.1_rrna_14	99.55	94.2905	604	705
GCF_000191405.1	GCF_003390455.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP031477.1_rrna_5	99.55	95.705	636	705
GCF_000191405.1	GCF_003390455.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP031477.1_rrna_34	99.55	95.705	636	705
GCF_000191405.1	GCF_003390455.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP031477.1_rrna_57	99.55	95.705	636	705
GCF_000191405.1	GCF_003390455.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP031477.1_rrna_77	99.55	95.705	636	705
GCF_000191405.1	GCF_009914785.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_VTSN01000013.1_rrna_1	99.55	95.2323	567	705
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_6	99.55	94.1579	580	705
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_15	99.55	94.1579	580	705
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_23	99.55	94.1579	580	705
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_52	99.55	94.1579	580	705
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_61	99.55	94.1579	580	705
GCF_000191405.1	GCF_014931335.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063113.1_rrna_80	99.55	94.1579	580	705
GCF_000191405.1	GCF_014931355.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063116.1_rrna_7	99.55	93.5943	580	705
GCF_000191405.1	GCF_014931355.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063116.1_rrna_16	99.55	93.5943	580	705
GCF_000191405.1	GCF_014931355.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063116.1_rrna_23	99.55	93.5943	580	705
GCF_000191405.1	GCF_014931355.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063116.1_rrna_53	99.55	93.5943	580	705
GCF_000191405.1	GCF_014931355.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063116.1_rrna_62	99.55	93.5943	580	705
GCF_000191405.1	GCF_014931355.1	lcl|NZ_GL872342.1_rrna_56	lcl|NZ_CP063116.1_rrna_80	99.55	93.5943	580	705
