query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_000144405.1	GCF_002208725.2	lcl|NC_014370.1_rrna_2	lcl|NZ_CP022040.2_rrna_2	100.0	99.9998	1051	1055
GCF_000144405.1	GCF_002208725.2	lcl|NC_014370.1_rrna_2	lcl|NZ_CP022040.2_rrna_49	100.0	99.9998	1051	1055
GCF_000144405.1	GCF_018127885.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP072343.1_rrna_49	100.0	96.326	909	1055
GCF_000144405.1	GCF_018127905.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP072345.1_rrna_14	100.0	96.3201	909	1055
GCF_000144405.1	GCF_019375525.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JAHXCC010000041.1_rrna_52	100.0	96.7497	897	1055
GCF_000144405.1	GCF_019375605.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JAHXCD010000041.1_rrna_49	100.0	96.7194	904	1055
GCF_000144405.1	GCF_019391815.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JAHXRA010000037.1_rrna_36	100.0	96.7391	901	1055
GCF_000144405.1	GCF_020735785.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP085942.1_rrna_45	100.0	99.9994	1053	1055
GCF_000144405.1	GCF_020735785.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP085942.1_rrna_47	100.0	99.9994	1053	1055
GCF_000144405.1	GCF_002208725.2	lcl|NC_014370.1_rrna_2	lcl|NZ_CP022040.2_rrna_41	99.93	99.9998	1051	1055
GCF_000144405.1	GCF_002208725.2	lcl|NC_014370.1_rrna_2	lcl|NZ_CP022041.2_rrna_56	99.93	99.9998	1051	1055
GCF_000144405.1	GCF_020735785.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP085942.1_rrna_6	99.93	99.9994	1053	1055
GCF_000144405.1	GCF_020735785.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP085943.1_rrna_55	99.93	99.9994	1053	1055
GCF_000144405.1	GCF_019375815.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JAHXCP010000059.1_rrna_58	99.87	96.7141	900	1055
GCF_000144405.1	GCF_019391945.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JAHXRG010000021.1_rrna_46	99.87	95.5684	843	1055
GCF_000144405.1	GCF_000517825.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JACD01000046.1_rrna_18	99.87	96.8096	848	1055
GCF_000144405.1	GCF_000517825.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JACD01000081.1_rrna_33	99.87	96.8096	848	1055
GCF_000144405.1	GCF_019391735.1	lcl|NC_014370.1_rrna_2	lcl|NZ_JAHXQW010000054.1_rrna_34	99.8	96.5129	869	1055
GCF_000144405.1	GCF_018127885.1	lcl|NC_014370.1_rrna_2	lcl|NZ_CP072343.1_rrna_2	99.8	96.326	909	1055
