query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_005706655.1	GCF_001997325.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_MTGH01000017.1_rrna_14	100.0	99.9761	1711	1747
GCF_005706655.1	GCF_002810995.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_PDCU01000021.1_rrna_67	100.0	99.979	1723	1747
GCF_005706655.1	GCF_007896745.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_VOIS01000025.1_rrna_30	100.0	99.0862	1508	1747
GCF_005706655.1	GCF_009025705.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_WCIE01000028.1_rrna_36	100.0	99.1024	1506	1747
GCF_005706655.1	GCF_016623685.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_JAEKFZ010000001.1_rrna_21	100.0	99.9973	1743	1747
GCF_005706655.1	GCF_016623685.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_JAEKFZ010000001.1_rrna_37	100.0	99.9973	1743	1747
GCF_005706655.1	GCF_016623685.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_JAEKFZ010000001.1_rrna_43	100.0	99.9973	1743	1747
GCF_005706655.1	GCF_016623685.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_JAEKFZ010000001.1_rrna_51	100.0	99.9973	1743	1747
GCF_005706655.1	GCF_016623685.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_JAEKFZ010000001.1_rrna_60	100.0	99.9973	1743	1747
GCF_005706655.1	GCF_016623685.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_JAEKFZ010000001.1_rrna_70	100.0	99.9973	1743	1747
GCF_005706655.1	GCF_019915805.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_MU255079.1_rrna_101	100.0	98.9521	1548	1747
GCF_005706655.1	GCF_020097275.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_CP083623.1_rrna_12	100.0	99.9953	1740	1747
GCF_005706655.1	GCF_020097275.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_CP083623.1_rrna_28	100.0	99.9953	1740	1747
GCF_005706655.1	GCF_020097275.1	lcl|NZ_CP036555.1_rrna_5	lcl|NZ_CP083623.1_rrna_34	100.0	99.9953	1740	1747
