query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_008000975.1	GCF_000723745.2	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_LN831787.1_rrna_19	100.0	98.6825	852	888
GCF_008000975.1	GCF_000723745.2	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_LN831787.1_rrna_26	100.0	98.6825	852	888
GCF_008000975.1	GCF_000723745.2	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_LN831787.1_rrna_35	100.0	98.6825	852	888
GCF_008000975.1	GCF_002161325.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_NFHJ01000007.1_rrna_48	100.0	99.6919	860	888
GCF_008000975.1	GCF_002885155.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJKN01000002.1_rrna_28	100.0	97.1484	806	888
GCF_008000975.1	GCF_002885255.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJKX01000005.1_rrna_37	100.0	97.3037	826	888
GCF_008000975.1	GCF_002885295.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLA01000002.1_rrna_35	100.0	98.8108	837	888
GCF_008000975.1	GCF_002885335.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLD01000001.1_rrna_6	100.0	98.9271	839	888
GCF_008000975.1	GCF_002885355.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLE01000002.1_rrna_22	100.0	98.8274	843	888
GCF_008000975.1	GCF_002885375.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLF01000004.1_rrna_28	100.0	98.7149	836	888
GCF_008000975.1	GCF_002885415.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLH01000001.1_rrna_1	100.0	98.8419	842	888
GCF_008000975.1	GCF_002885425.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLI01000002.1_rrna_25	100.0	98.9353	828	888
GCF_008000975.1	GCF_002885455.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLJ01000003.1_rrna_31	100.0	98.9464	840	888
GCF_008000975.1	GCF_002885465.1	lcl|NZ_CP042830.1_rrna_18	lcl|NZ_PJLL01000002.1_rrna_18	100.0	98.9494	834	888
