query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_003697165.2	GCF_907176965.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_CAJSKS010000065.1_rrna_61	100.0	99.8443	1586	1677
GCF_003697165.2	GCF_001881435.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_MKJP01000002.1_rrna_9	100.0	99.5653	1553	1677
GCF_003697165.2	GCF_000778035.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_JSJM01000033.1_rrna_33	100.0	99.6227	1578	1677
GCF_003697165.2	GCF_000459635.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_KE701237.1_rrna_13	100.0	99.629	1624	1677
GCF_003697165.2	GCF_003338225.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_QOGD01000133.1_rrna_36	100.0	99.5962	1569	1677
GCF_003697165.2	GCF_003146555.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_NBLC01000144.1_rrna_58	100.0	99.6551	1525	1677
GCF_003697165.2	GCF_002879805.2	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_PNYE02000036.1_rrna_66	100.0	99.6531	1533	1677
GCF_003697165.2	GCF_002029005.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_MDGD01000027.1_rrna_91	100.0	99.6011	1570	1677
GCF_003697165.2	GCF_000459495.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_KE701142.1_rrna_98	100.0	98.6739	1512	1677
GCF_003697165.2	GCF_001881275.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_MKJC01000028.1_rrna_81	100.0	99.7041	1597	1677
GCF_003697165.2	GCF_000351085.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_KB732488.1_rrna_75	100.0	98.6274	1551	1677
GCF_003697165.2	GCF_001881235.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_MKIY01000044.1_rrna_101	100.0	99.5852	1575	1677
GCF_003697165.2	GCF_019443685.1	lcl|NZ_CP033092.2_rrna_3	lcl|NZ_CP049852.1_rrna_102	100.0	98.6074	1535	1677
