query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_900460235.1	GCF_000318355.2	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_KB291579.1_rrna_22	100.0	99.9553	642	700
GCF_900460235.1	GCF_002959915.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPDE01000011.1_rrna_4	100.0	99.9828	669	700
GCF_900460235.1	GCF_002959915.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPDE01000011.1_rrna_9	100.0	99.9828	669	700
GCF_900460235.1	GCF_002959915.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPDE01000002.1_rrna_15	100.0	99.9828	669	700
GCF_900460235.1	GCF_002959915.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPDE01000006.1_rrna_46	100.0	99.9828	669	700
GCF_900460235.1	GCF_000179755.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_AEDS01000059.1_rrna_14	99.81	97.3035	593	700
GCF_900460235.1	GCF_020560985.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_JAJCNH010000045.1_rrna_38	99.62	97.0007	591	700
GCF_900460235.1	GCF_022137105.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_JAKNER010000042.1_rrna_35	99.62	96.985	594	700
GCF_900460235.1	GCF_000524355.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_JAPX01000049.1_rrna_47	99.62	97.111	590	700
GCF_900460235.1	GCF_003605975.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_QXZZ01000005.1_rrna_26	99.55	96.7534	603	700
GCF_900460235.1	GCF_902375065.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CABKSO010000001.1_rrna_32	99.55	96.6168	620	700
GCF_900460235.1	GCF_902375065.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CABKSO010000001.1_rrna_56	99.55	96.6168	620	700
GCF_900460235.1	GCF_000411535.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_KE150483.1_rrna_32	99.55	96.6128	619	700
GCF_900460235.1	GCF_000411535.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_KE150483.1_rrna_56	99.55	96.6128	619	700
GCF_900460235.1	GCF_009677385.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_WKMV01000033.1_rrna_30	99.49	84.7011	8	700
GCF_900460235.1	GCF_009677875.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_WKMP01000036.1_rrna_52	99.49	92.1152	23	700
GCF_900460235.1	GCF_002082765.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP020566.1_rrna_1	99.49	96.0092	607	700
GCF_900460235.1	GCF_002082765.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP020566.1_rrna_4	99.49	96.0092	607	700
GCF_900460235.1	GCF_002082765.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP020566.1_rrna_17	99.49	96.0092	607	700
GCF_900460235.1	GCF_002082765.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP020566.1_rrna_38	99.49	96.0092	607	700
GCF_900460235.1	GCF_001546845.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_KQ958069.1_rrna_24	99.42	97.2028	589	700
GCF_900460235.1	GCF_902375065.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CABKSO010000001.1_rrna_19	99.42	96.6168	620	700
GCF_900460235.1	GCF_000411535.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_KE150483.1_rrna_19	99.42	96.6128	619	700
GCF_900460235.1	GCF_009102405.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_WDDC01000167.1_rrna_15	99.36	89.6375	13	700
GCF_900460235.1	GCF_002959815.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPCZ01000018.1_rrna_21	99.36	95.1287	589	700
GCF_900460235.1	GCF_002959775.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPCX01000007.1_rrna_53	98.72	83.6079	410	700
GCF_900460235.1	GCF_016127175.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP065990.1_rrna_52	98.66	82.9305	421	700
GCF_900460235.1	GCF_900186885.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_LT906445.1_rrna_13	98.66	82.9603	419	700
GCF_900460235.1	GCF_009710845.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_WMKP01000002.1_rrna_25	98.66	84.3611	442	700
GCF_900460235.1	GCF_000024945.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NC_013520.1_rrna_13	98.66	82.8337	426	700
GCF_900460235.1	GCF_000183505.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_AENU01000007.1_rrna_44	98.59	83.5587	426	700
GCF_900460235.1	GCF_002959835.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPDA01000004.1_rrna_46	98.59	83.521	422	700
GCF_900460235.1	GCF_002005185.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP019721.1_rrna_43	98.59	82.7308	413	700
GCF_900460235.1	GCF_016127175.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_CP065990.1_rrna_47	98.59	82.9305	421	700
GCF_900460235.1	GCF_900186885.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_LT906445.1_rrna_18	98.59	82.9603	419	700
GCF_900460235.1	GCF_000024945.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NC_013520.1_rrna_18	98.59	82.8337	426	700
GCF_900460235.1	GCF_002959755.1	lcl|NZ_UHIF01000003.1_rrna_11	lcl|NZ_PPCW01000004.1_rrna_52	98.59	83.8219	440	700
